1482577293.59,r,72,42,75,39
1482577293.66,r,75,39,78,36
1482577293.70,r,78,36,81,33
1482577293.76,r,81,33,84,30
1482577293.79,r,84,30,87,27
1482577293.86,r,87,27,90,24
1482577293.89,r,90,24,93,21
1482577293.96,r,93,21,96,18
1482577293.99,r,96,18,99,15
1482577294.06,r,99,15,102,12
1482577294.10,r,102,12,105,9
1482577294.16,r,105,9,108,6
1482577294.66,s,108,6,57,57
1482577295.46,r,57,57,60,54
1482577295.96,r,60,54,63,51
1482577295.99,r,63,51,66,48
1482577296.06,r,66,48,69,45
1482577296.09,r,69,45,72,42
1482577296.16,r,72,42,75,39
1482577296.19,r,75,39,78,36
1482577296.25,r,78,36,81,33
1482577296.30,r,81,33,84,30
1482577296.36,r,84,30,87,27
1482577296.40,r,87,27,90,24
1482577296.47,r,90,24,93,21
1482577296.50,r,93,21,96,18
1482577296.56,r,96,18,99,15
1482577296.60,r,99,15,102,12
1482577296.65,r,102,12,105,9
1482577296.70,r,105,9,108,6
1482577296.76,r,108,6,111,3
1482577296.80,r,111,3,114,0
1482577297.03,l,114,0,111,3
1482577297.52,l,111,3,108,6
1482577297.57,l,108,6,105,9
1482577297.63,l,105,9,102,12
1482577297.70,l,102,12,99,15
1482577297.73,l,99,15,96,18
1482577297.77,l,96,18,93,21
1482577297.83,l,93,21,90,24
1482577297.89,l,90,24,87,27
1482577297.93,l,87,27,84,30
1482577297.98,l,84,30,81,33
1482577298.03,l,81,33,78,36
1482577298.09,l,78,36,75,39
1482577298.13,l,75,39,72,42
1482577298.21,l,72,42,69,45
1482577298.24,l,69,45,66,48
1482577298.33,l,66,48,63,51
1482577298.39,l,63,51,60,54
1482577298.44,l,60,54,57,57
1482577298.49,l,57,57,54,60
1482577298.54,l,54,60,51,63
1482577298.59,l,51,63,48,66
1482577298.63,l,48,66,45,69
1482577298.69,l,45,69,42,72
1482577298.74,l,42,72,39,75
1482577298.79,l,39,75,36,78
1482577298.83,l,36,78,33,81
1482577299.29,s,33,81,57,57
1482577301.83,r,57,57,60,54
1482577302.32,r,60,54,63,51
1482577302.37,r,63,51,66,48
1482577302.44,r,66,48,69,45
1482577302.49,r,69,45,72,42
1482577302.57,r,72,42,75,39
1482577302.62,r,75,39,78,36
1482577302.70,r,78,36,81,33
1482577302.73,r,81,33,84,30
1482577302.79,r,84,30,87,27
1482577302.83,r,87,27,90,24
1482577302.87,r,90,24,93,21
1482577302.93,r,93,21,96,18
1482577303.55,s,96,18,57,57
1482577305.09,r,57,57,60,54
1482577305.57,r,60,54,63,51
1482577305.62,r,63,51,66,48
1482577305.68,r,66,48,69,45
1482577305.73,r,69,45,72,42
1482577305.78,r,72,42,75,39
1482577306.85,l,75,39,72,42
1482577307.35,l,72,42,69,45
1482577307.40,l,69,45,66,48
1482577307.45,l,66,48,63,51
1482577307.50,l,63,51,60,54
1482577307.55,l,60,54,57,57
1482577307.60,l,57,57,54,60
1482577307.65,l,54,60,51,63
1482577307.70,l,51,63,48,66
1482577307.76,l,48,66,45,69
1482577307.80,l,45,69,42,72
1482577307.86,l,42,72,39,75
1482577307.90,l,39,75,36,78
1482577307.95,l,36,78,33,81
1482577308.00,l,33,81,30,84
1482577308.06,l,30,84,27,87
1482577308.10,l,27,87,24,90
1482577308.42,s,24,90,57,57
1482577309.49,r,57,57,60,54
1482577309.91,r,60,54,63,51
1482577309.95,r,63,51,66,48
1482577310.00,r,66,48,69,45
1482577310.05,r,69,45,72,42
1482577310.10,r,72,42,75,39
1482577310.15,r,75,39,78,36
1482577310.56,s,78,36,57,57
1482577311.64,l,57,57,54,60
1482577312.13,l,54,60,51,63
1482577312.19,l,51,63,48,66
1482577312.25,l,48,66,45,69
1482577312.30,l,45,69,42,72
1482577312.35,l,42,72,39,75
1482577312.39,l,39,75,36,78
1482577312.45,l,36,78,33,81
1482577312.49,l,33,81,30,84
1482577313.03,s,30,84,57,57
1482577313.50,r,57,57,60,54
1482577313.99,r,60,54,63,51
1482577314.04,r,63,51,66,48
1482577314.09,r,66,48,69,45
1482577314.14,r,69,45,72,42
1482577315.72,s,72,42,57,57
1482577316.83,h,57,57,0,0
