1482584223.64,r,78,66,81,63
1482584223.66,r,81,63,84,60
1482584223.72,r,84,60,87,57
1482584223.82,r,87,57,90,54
1482584223.83,r,90,54,93,51
1482584223.86,r,93,51,96,48
1482584223.90,r,96,48,99,45
1482584223.96,r,99,45,102,42
1482584224.00,r,102,42,105,39
1482584224.06,r,105,39,108,36
1482584224.13,r,108,36,111,33
1482584224.74,s,111,33,72,72
1482584225.13,r,72,72,75,69
1482584226.20,s,75,69,72,72
1482584226.76,l,72,72,69,75
1482584227.26,l,69,75,66,78
1482584227.33,l,66,78,63,81
1482584227.37,l,63,81,60,84
1482584227.42,l,60,84,57,87
1482584227.46,l,57,87,54,90
1482584227.54,l,54,90,51,93
1482584227.64,l,51,93,48,96
1482584227.72,l,48,96,45,99
1482584228.76,s,45,99,72,72
1482584229.25,l,72,72,69,75
1482584229.74,l,69,75,66,78
1482584229.79,l,66,78,63,81
1482584229.86,l,63,81,60,84
1482584229.89,l,60,84,57,87
1482584229.99,l,57,87,54,90
1482584230.00,l,54,90,51,93
1482584230.05,l,51,93,48,96
1482584230.09,l,48,96,45,99
1482584230.51,l,45,99,42,102
1482584230.98,l,42,102,39,105
1482584231.03,l,39,105,36,108
1482584231.09,l,36,108,33,111
1482584231.68,s,33,111,72,72
1482584231.98,l,72,72,69,75
1482584232.47,l,69,75,66,78
1482584232.52,l,66,78,63,81
1482584232.57,l,63,81,60,84
1482584232.62,l,60,84,57,87
1482584232.67,l,57,87,54,90
1482584232.72,l,54,90,51,93
1482584232.77,l,51,93,48,96
1482584232.82,l,48,96,45,99
1482584232.87,l,45,99,42,102
1482584233.23,s,42,102,72,72
1482584233.55,r,72,72,75,69
1482584234.05,r,75,69,78,66
1482584234.10,r,78,66,81,63
1482584234.15,r,81,63,84,60
1482584234.20,r,84,60,87,57
1482584234.26,r,87,57,90,54
1482584234.30,r,90,54,93,51
1482584234.37,r,93,51,96,48
1482584234.40,r,96,48,99,45
1482584234.45,r,99,45,102,42
1482584234.50,r,102,42,105,39
1482584234.56,r,105,39,108,36
1482584234.73,s,108,36,72,72
1482584234.89,l,72,72,69,75
1482584235.40,l,69,75,66,78
1482584235.43,l,66,78,63,81
1482584235.49,l,63,81,60,84
1482584235.54,l,60,84,57,87
1482584235.59,l,57,87,54,90
1482584235.64,l,54,90,51,93
1482584235.69,l,51,93,48,96
1482584235.73,l,48,96,45,99
1482584235.79,l,45,99,42,102
1482584235.87,l,42,102,39,105
1482584235.90,l,39,105,36,108
1482584235.94,l,36,108,33,111
1482584235.99,l,33,111,30,114
1482584236.04,l,30,114,27,117
1482584236.25,s,27,117,72,72
1482584236.78,l,72,72,69,75
1482584237.29,l,69,75,66,78
1482584237.33,l,66,78,63,81
1482584237.39,l,63,81,60,84
1482584237.43,l,60,84,57,87
1482584237.49,l,57,87,54,90
1482584237.53,l,54,90,51,93
1482584237.59,l,51,93,48,96
1482584237.66,l,48,96,45,99
1482584237.68,l,45,99,42,102
1482584238.74,s,42,102,72,72
1482584240.79,r,72,72,75,69
1482584241.29,r,75,69,78,66
1482584241.42,r,78,66,81,63
1482584241.43,r,81,63,84,60
1482584241.55,r,84,60,87,57
1482584241.58,r,87,57,90,54
1482584241.69,r,90,54,93,51
1482584242.47,s,93,51,72,72
1482584242.89,l,72,72,69,75
1482584243.35,l,69,75,66,78
1482584243.40,l,66,78,63,81
1482584243.45,l,63,81,60,84
1482584243.55,l,60,84,57,87
1482584243.56,l,57,87,54,90
1482584243.60,l,54,90,51,93
1482584243.65,l,51,93,48,96
1482584243.70,l,48,96,45,99
1482584243.79,l,45,99,42,102
1482584243.80,l,42,102,39,105
1482584243.85,l,39,105,36,108
1482584243.90,l,36,108,33,111
1482584243.95,l,33,111,30,114
1482584244.20,s,30,114,72,72
1482584245.36,l,72,72,69,75
1482584245.89,l,69,75,66,78
1482584245.99,l,66,78,63,81
1482584246.02,l,63,81,60,84
1482584246.03,l,60,84,57,87
1482584246.06,l,57,87,54,90
1482584246.13,l,54,90,51,93
1482584246.18,l,51,93,48,96
1482584246.22,l,48,96,45,99
1482584246.26,l,45,99,42,102
1482584246.31,l,42,102,39,105
1482584246.36,l,39,105,36,108
1482584246.42,l,36,108,33,111
1482584246.46,l,33,111,30,114
1482584246.51,l,30,114,27,117
1482584246.56,l,27,117,24,120
1482584246.64,l,24,120,21,123
1482584246.66,l,21,123,18,126
1482584246.77,l,18,126,15,129
1482584246.80,l,15,129,12,132
1482584246.82,l,12,132,9,135
1482584246.87,l,9,135,6,138
1482584246.92,l,6,138,3,141
1482584246.98,l,3,141,0,144
1482584247.09,s,0,144,72,72
1482584248.19,r,72,72,75,69
1482584249.77,u,75,69,78,72
1482584250.27,u,78,72,81,75
1482584250.96,r,81,75,84,72
1482584251.45,r,84,72,87,69
1482584251.50,r,87,69,90,66
1482584251.55,r,90,66,93,63
1482584251.62,r,93,63,96,60
1482584251.65,r,96,60,99,57
1482584251.70,r,99,57,102,54
1482584251.76,r,102,54,105,51
1482584251.80,r,105,51,108,48
1482584251.86,r,108,48,111,45
1482584251.90,r,111,45,114,42
1482584251.95,r,114,42,117,39
1482584252.02,r,117,39,120,36
1482584252.05,r,120,36,123,33
1482584252.30,s,123,33,78,78
1482584252.91,h,78,78,0,0
