1482578186.93,l,27,81,24,84
1482578187.01,l,24,84,21,87
1482578187.04,l,21,87,18,90
1482578187.08,l,18,90,15,93
1482578187.14,l,15,93,12,96
1482578187.18,l,12,96,9,99
1482578187.69,s,9,99,54,54
1482578189.07,r,54,54,57,51
1482578189.58,r,57,51,60,48
1482578189.63,r,60,48,63,45
1482578189.74,r,63,45,66,42
1482578190.36,s,66,42,54,54
1482578191.43,u,54,54,57,57
1482578191.93,u,57,57,60,60
1482578191.98,u,60,60,63,63
1482578192.04,u,63,63,66,66
1482578192.71,l,66,66,63,69
1482578193.19,l,63,69,60,72
1482578193.63,l,60,72,57,75
1482578194.13,l,57,75,54,78
1482578194.18,l,54,78,51,81
1482578194.23,l,51,81,48,84
1482578194.27,l,48,84,45,87
1482578194.32,l,45,87,42,90
1482578194.37,l,42,90,39,93
1482578194.43,l,39,93,36,96
1482578194.47,l,36,96,33,99
1482578194.57,l,33,99,30,102
1482578194.58,l,30,102,27,105
1482578194.63,l,27,105,24,108
1482578195.00,s,24,108,66,66
1482578195.66,l,66,66,63,69
1482578196.16,l,63,69,60,72
1482578196.20,l,60,72,57,75
1482578196.27,l,57,75,54,78
1482578196.31,l,54,78,51,81
1482578196.37,l,51,81,48,84
1482578196.40,l,48,84,45,87
1482578196.47,l,45,87,42,90
1482578196.51,l,42,90,39,93
1482578196.56,l,39,93,36,96
1482578196.60,l,36,96,33,99
1482578197.34,s,33,99,66,66
1482578198.88,r,66,66,69,63
1482578199.18,l,69,63,66,66
1482578199.67,l,66,66,63,69
1482578199.73,l,63,69,60,72
1482578199.78,l,60,72,57,75
1482578199.82,l,57,75,54,78
1482578199.87,l,54,78,51,81
1482578199.92,l,51,81,48,84
1482578199.98,l,48,84,45,87
1482578200.02,l,45,87,42,90
1482578200.08,l,42,90,39,93
1482578200.12,l,39,93,36,96
1482578200.29,s,36,96,66,66
1482578202.30,l,66,66,63,69
1482578202.80,l,63,69,60,72
1482578202.85,l,60,72,57,75
1482578202.91,l,57,75,54,78
1482578202.98,l,54,78,51,81
1482578203.03,l,51,81,48,84
1482578203.05,l,48,84,45,87
1482578203.10,l,45,87,42,90
1482578203.16,l,42,90,39,93
1482578203.20,l,39,93,36,96
1482578203.27,l,36,96,33,99
1482578203.32,l,33,99,30,102
1482578203.37,l,30,102,27,105
1482578203.43,l,27,105,24,108
1482578203.46,l,24,108,21,111
1482578203.51,l,21,111,18,114
1482578204.26,s,18,114,66,66
1482578204.83,r,66,66,69,63
1482578205.29,r,69,63,72,60
1482578205.45,r,72,60,75,57
1482578208.31,h,75,57,0,0
