1482582277.86,r,60,30,63,27
1482582277.92,r,63,27,66,24
1482582277.96,r,66,24,69,21
1482582278.02,r,69,21,72,18
1482582278.07,r,72,18,75,15
1482582278.12,r,75,15,78,12
1482582278.61,s,78,12,45,45
1482582278.81,l,45,45,42,48
1482582279.31,l,42,48,39,51
1482582279.36,l,39,51,36,54
1482582279.41,l,36,54,33,57
1482582279.46,l,33,57,30,60
1482582279.56,l,30,60,27,63
1482582279.61,l,27,63,24,66
1482582279.66,l,24,66,21,69
1482582279.72,l,21,69,18,72
1482582279.76,l,18,72,15,75
1482582279.81,l,15,75,12,78
1482582279.87,l,12,78,9,81
1482582279.92,l,9,81,6,84
1482582279.96,l,6,84,3,87
1482582280.02,l,3,87,0,90
1482582280.07,l,0,90,-3,93
1482582280.32,s,-3,93,45,45
1482582281.09,l,45,45,42,48
1482582281.19,r,42,48,45,45
1482582281.69,r,45,45,48,42
1482582281.74,r,48,42,51,39
1482582281.79,r,51,39,54,36
1482582281.85,r,54,36,57,33
1482582282.15,s,57,33,45,45
1482582282.31,l,45,45,42,48
1482582282.81,l,42,48,39,51
1482582282.85,l,39,51,36,54
1482582282.92,l,36,54,33,57
1482582282.96,l,33,57,30,60
1482582283.01,l,30,60,27,63
1482582283.06,l,27,63,24,66
1482582283.12,l,24,66,21,69
1482582283.16,l,21,69,18,72
1482582283.21,l,18,72,15,75
1482582283.26,l,15,75,12,78
1482582283.31,l,12,78,9,81
1482582283.36,l,9,81,6,84
1482582283.42,l,6,84,3,87
1482582283.81,s,3,87,45,45
1482582284.38,r,45,45,48,42
1482582284.88,r,48,42,51,39
1482582284.92,r,51,39,54,36
1482582284.98,r,54,36,57,33
1482582285.04,r,57,33,60,30
1482582285.08,r,60,30,63,27
1482582285.12,r,63,27,66,24
1482582285.18,r,66,24,69,21
1482582285.54,s,69,21,45,45
1482582285.76,l,45,45,42,48
1482582286.26,l,42,48,39,51
1482582286.31,l,39,51,36,54
1482582286.36,l,36,54,33,57
1482582286.42,l,33,57,30,60
1482582286.46,l,30,60,27,63
1482582287.19,s,27,63,45,45
1482582287.62,r,45,45,48,42
1482582288.13,r,48,42,51,39
1482582288.19,r,51,39,54,36
1482582288.23,r,54,36,57,33
1482582288.91,s,57,33,45,45
1482582290.45,l,45,45,42,48
1482582290.95,l,42,48,39,51
1482582290.99,l,39,51,36,54
1482582291.05,l,36,54,33,57
1482582291.09,l,33,57,30,60
1482582291.14,l,30,60,27,63
1482582291.20,l,27,63,24,66
1482582291.25,l,24,66,21,69
1482582291.29,l,21,69,18,72
1482582291.35,l,18,72,15,75
1482582291.39,l,15,75,12,78
1482582291.44,l,12,78,9,81
1482582291.49,l,9,81,6,84
1482582291.54,l,6,84,3,87
1482582291.59,l,3,87,0,90
1482582291.64,l,0,90,-3,93
1482582291.69,l,-3,93,-6,96
1482582291.74,l,-6,96,-9,99
1482582291.81,l,-9,99,-12,102
1482582292.35,s,-12,102,45,45
1482582294.61,l,45,45,42,48
1482582295.10,l,42,48,39,51
1482582295.15,l,39,51,36,54
1482582295.21,l,36,54,33,57
1482582295.25,l,33,57,30,60
1482582295.30,l,30,60,27,63
1482582295.35,l,27,63,24,66
1482582295.41,l,24,66,21,69
1482582295.45,l,21,69,18,72
1482582295.51,l,18,72,15,75
1482582295.60,r,15,75,18,72
1482582296.11,r,18,72,21,69
1482582296.15,r,21,69,24,66
1482582296.21,r,24,66,27,63
1482582296.25,r,27,63,30,60
1482582296.31,r,30,60,33,57
1482582296.37,r,33,57,36,54
1482582296.41,r,36,54,39,51
1482582296.61,s,39,51,45,45
1482582297.27,h,45,45,0,0
