1482588248.61,l,66,78
1482588248.67,l,63,81
1482588248.71,l,60,84
1482588248.77,l,57,87
1482588248.81,l,54,90
1482588248.87,l,51,93
1482588248.91,l,48,96
1482588248.97,l,45,99
1482588249.01,l,42,102
1482588249.07,l,39,105
1482588249.11,l,36,108
1482588249.17,l,33,111
1482588249.45,s,30,114
1482588249.80,l,72,72
1482588250.30,l,69,75
1482588250.35,l,66,78
1482588250.40,l,63,81
1482588250.45,l,60,84
1482588250.51,l,57,87
1482588250.55,l,54,90
1482588250.61,l,51,93
1482588250.65,l,48,96
1482588250.70,l,45,99
1482588250.75,l,42,102
1482588250.80,l,39,105
1482588250.87,l,36,108
1482588250.91,l,33,111
1482588251.60,s,30,114
1482588251.91,l,72,72
1482588252.42,l,69,75
1482588252.47,l,66,78
1482588252.52,l,63,81
1482588252.57,l,60,84
1482588252.64,l,57,87
1482588252.70,l,54,90
1482588252.75,l,51,93
1482588252.77,l,48,96
1482588252.81,l,45,99
1482588252.87,l,42,102
1482588252.91,l,39,105
1482588252.97,l,36,108
1482588253.01,l,33,111
1482588253.07,l,30,114
1482588253.11,l,27,117
1482588253.17,l,24,120
1482588253.22,l,21,123
1482588253.27,l,18,126
1482588253.31,l,15,129
1482588253.41,l,12,132
1482588253.42,l,9,135
1482588253.50,l,6,138
1482588254.32,h,3,141
